path,label
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_714_1337_914.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_720_1362_700.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_286_1459_926.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_378_769_36.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_265_407_421.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_86_131_107.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_793_1512_513.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_719_1361_160.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_2128_4676_965.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_1014_85_22.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_493_3016_512.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1393_1355_316.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1414_1431_754.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_937_1768_126.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1546_1872_824.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_822_1551_642.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_639_1208_986.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_507_954_812.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_430_848_550.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1286_999_846.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_2159_4792_718.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_147_219_206.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_773_1459_554.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_689_1306_772.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_1092_378_922.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_204_310_975.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1730_3236_7.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_713_1336_159.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1264_907_674.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_369_756_130.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1534_1810_719.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_202_308_692.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_545_1031_428.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_354_1814_153.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_978_1844_599.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1535_1812_660.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_387_786_213.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_579_1100_988.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_177_274_865.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_90_139_57.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1712_3173_684.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_691_1311_686.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_2013_4148_303.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_744_1404_951.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_571_1097_652.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1706_3144_891.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_122_185_957.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_2122_4642_204.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_338_710_319.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_690_1309_154.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_966_1825_584.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_349_724_750.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_872_1708_841.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1138_520_154.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_393_793_852.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_2051_4356_460.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1197_713_520.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_680_1289_585.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_946_1809_687.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_585_1130_474.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_2065_4412_407.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_97_151_587.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_330_697_575.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1220_765_464.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1415_1437_743.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_940_1775_513.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_488_931_321.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_464_1794_271.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_853_1642_497.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_874_1672_743.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1408_1404_929.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_155_238_413.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1591_2648_855.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_477_915_389.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_2108_4596_837.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_107_160_609.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_1033_153_301.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1460_1598_708.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1349_1229_828.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_479_919_97.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_380_1540_959.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1980_4018_929.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_270_417_728.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_520_983_221.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_738_1397_195.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_300_647_501.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_796_1510_361.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_976_1837_503.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_471_909_353.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_506_957_377.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_522_3168_747.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_263_403_966.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_212_326_597.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1249_861_810.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1148_542_708.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1124_489_151.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_46_881_939.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_276_425_539.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1278_967_599.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_279_429_142.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1202_722_827.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1453_1565_529.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1731_3237_197.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_456_888_961.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_1063_271_448.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_504_953_569.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1633_2855_460.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_249_380_366.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_554_1051_301.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1132_508_325.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_835_1577_938.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_513_964_343.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_108_162_660.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_625_1184_994.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1538_1830_693.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1320_1135_471.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_237_363_858.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_752_1426_714.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_2024_4225_170.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_365_750_854.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_715_1339_508.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_202_307_927.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_1022_114_756.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1370_1273_41.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1439_1522_320.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1402_1377_799.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_2161_4819_719.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_782_1494_418.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_241_367_89.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_665_1261_17.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_478_916_806.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_619_1175_767.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1978_4004_82.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_53_1370_288.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_2077_4463_77.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_349_724_133.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_324_1465_43.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_880_1673_410.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_526_3205_611.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_338_707_774.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_975_4734_783.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1094_381_446.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_354_1817_500.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1671_3008_622.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_1017_97_577.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_753_1834_712.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1370_1274_515.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_143_213_489.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1861_3648_959.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1466_1618_147.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_2116_4614_671.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1918_3836_82.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1657_2932_680.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_805_1517_154.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_423_839_717.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_601_1147_889.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1403_1392_407.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_992_1864_653.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1577_3527_831.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1139_523_682.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1563_2425_443.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_879_1676_668.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_248_379_695.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1731_3237_919.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_2068_4424_995.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_307_659_85.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_168_261_38.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_528_3072_615.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1404_1393_540.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_132_198_114.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_309_662_737.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1739_3261_325.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_479_917_598.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_844_1605_308.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1554_2393_541.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1734_3240_299.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_206_312_595.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1418_1448_307.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_277_427_658.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1725_3222_943.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_867_1650_825.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_474_912_879.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_858_1631_427.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_577_1107_61.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_118_180_500.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1521_1778_763.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_629_1192_362.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_463_897_440.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1180_650_843.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_275_424_966.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1709_3159_935.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_834_1574_397.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_541_3303_228.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_2105_4587_204.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_242_369_337.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_990_1860_478.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_500_947_77.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_817_1537_643.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_264_1368_868.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_368_1652_733.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_641_1211_321.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_61_299_74.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1128_497_29.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_386_785_536.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_561_1068_909.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_573_1090_164.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_15_3138_959.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1333_1177_261.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_2142_4733_13.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_975_1834_152.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_656_1246_489.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_2011_4141_862.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_457_889_346.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1495_1708_278.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_1065_275_136.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_2161_4818_501.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_35_48_43.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1472_1639_87.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_308_661_184.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_262_402_265.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_221_339_566.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1243_837_806.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_138_206_507.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_951_1836_991.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_126_192_208.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_88_133_64.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_707_1327_245.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1636_2869_739.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_948_1800_310.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1552_1895_190.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1102_408_613.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_383_777_129.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_632_3700_890.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1329_1168_620.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_388_1590_169.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_442_863_795.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_3/PAT_1381_1314_517.png,imgs_part_3
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_65_101_847.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_406_809_581.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_290_445_988.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_120_183_623.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_980_1849_295.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_413_819_550.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_591_1126_21.png,imgs_part_2
/mnt/ssd1/saumia/data/images/imgs_part_1/PAT_366_752_782.png,imgs_part_1
/mnt/ssd1/saumia/data/images/imgs_part_2/PAT_684_1303_368.png,imgs_part_2
